Date,AAPL_Close,AMZN_Close,BABA_Close,IBM_Close,META_Close,TSLA_Close,TSM_Close,AAPL_LogReturn,AMZN_LogReturn,BABA_LogReturn,IBM_LogReturn,META_LogReturn,TSLA_LogReturn,TSM_LogReturn
2023-12-18,195.88999938964844,154.07000732421875,73.83999633789062,162.74000549316406,344.6199951171875,252.0800018310547,102.93000030517578,-0.008539714917303858,0.026971809898698733,-0.009032832636623725,0.0031388139362627816,0.028550609117673747,-0.0056173183184346845,0.0037961732193103385
2023-12-19,196.94000244140625,153.7899932861328,75.38999938964844,161.55999755859375,350.3599853515625,257.2200012207031,103.87000274658203,0.005345852136834865,-0.0018191003361762064,0.02077409152829029,-0.007277293438985152,0.01651880893894555,0.020185249870892544,0.00909099517886079
2023-12-20,194.8300018310547,152.1199951171875,73.3499984741211,160.0500030517578,349.2799987792969,247.13999938964844,100.04000091552734,-0.010771733360343535,-0.01091834083412718,-0.027432148341409637,-0.009390290100360042,-0.0030872661784920007,-0.0399767793773106,-0.03757002852118432
2023-12-21,194.67999267578125,153.83999633789062,76.26000213623047,160.77999877929688,354.0899963378906,254.5,102.55000305175781,-0.0007702455125948375,0.011243426514228085,0.03890609865560208,0.004550677824033501,0.013677218460053837,0.029345860784192233,0.02478039911608857
2023-12-22,193.60000610351562,153.4199981689453,75.27999877929688,162.13999938964844,353.3900146484375,252.5399932861328,103.1500015258789,-0.005562940974518443,-0.002733830879625901,-0.012934103380260506,0.008423192487778971,-0.0019788033781617184,-0.007731210565404946,0.005833740032956316
2023-12-26,193.0500030517578,153.41000366210938,75.8499984741211,163.2100067138672,354.8299865722656,256.6099853515625,104.44999694824219,-0.002844967850533354,-6.514686816695571e-05,0.007543206615862025,0.006577600503763021,0.004066459308231649,0.01598774007390915,0.01252420447509468
2023-12-27,193.14999389648438,153.33999633789062,76.11000061035156,163.4600067138672,357.8299865722656,261.44000244140625,104.6500015258789,0.0005178189940495606,-0.00045644547960358643,0.0034219846211524527,0.001530596862464061,0.008419212061327733,0.018647455510860632,0.0019130046876206944
2023-12-28,193.5800018310547,153.3800048828125,77.23999786376953,163.75,358.32000732421875,253.17999267578125,104.69999694824219,0.002223815667430748,0.00026087992298881607,0.014737759604629336,0.001772521353922128,0.0013684865813126668,-0.032104151730159784,0.00047762525606032146
2023-12-29,192.52999877929688,151.94000244140625,77.51000213623047,163.5500030517578,353.9599914550781,248.47999572753906,104.0,-0.0054388937789295,-0.009432812028151797,0.003489557950863275,-0.0012221018714894394,-0.012242574081261275,-0.018738327073791184,-0.006708189587478941
2024-01-02,185.63999938964844,149.92999267578125,74.76000213623047,161.5,346.2900085449219,248.4199981689453,101.52999877929688,-0.0364426683157658,-0.013317252487412825,-0.03612397669225453,-0.012613629981160678,-0.021907289287669583,-0.00024148746074577508,-0.024036589851319505
2024-01-03,184.25,148.47000122070312,76.58999633789062,160.10000610351562,344.4700012207031,238.4499969482422,100.16999816894531,-0.007515780015705521,-0.009785543802100045,0.024183460945169547,-0.008706484536897267,-0.005269591493640297,-0.04096122279932548,-0.01348558494585215
2024-01-04,181.91000366210938,144.57000732421875,74.66000366210938,160.86000061035156,347.1199951171875,237.92999267578125,99.12999725341797,-0.012781451663886221,-0.02661905587134582,-0.02552194957011869,0.004735767144411835,0.007663519946539995,-0.0021831499656647054,-0.010436632006265299
2024-01-05,181.17999267578125,145.24000549316406,73.01000213623047,159.16000366210938,351.95001220703125,237.49000549316406,99.61000061035156,-0.0040211075895140265,0.004623714384981175,-0.02234807520950693,-0.010624416702517476,0.013818627314678878,-0.0018509415250833076,0.004830474946551283
2024-01-08,185.55999755859375,149.10000610351562,72.87999725341797,161.13999938964844,358.6600036621094,240.4499969482422,102.23999786376953,0.023887294910533066,0.026229678338986727,-0.0017822320620762588,0.012363539993631637,0.018885719992677148,0.012386614576639277,0.026060402450464752
2024-01-09,185.13999938964844,151.3699951171875,72.0199966430664,160.0800018310547,357.42999267578125,234.9600067138672,101.88999938964844,-0.0022659743842163706,0.015109875810597672,-0.01187040365574268,-0.006599846847489524,-0.0034353564560337196,-0.023096839566935645,-0.0034291757390565647
2024-01-10,186.19000244140625,153.72999572753906,71.41000366210938,161.22999572753906,370.4700012207031,233.94000244140625,100.80000305175781,0.0056553784780440505,0.015470650615520465,-0.00850584476571581,0.0071581887626291,0.03583295481807649,-0.004350632806278706,-0.010755408083252009
2024-01-11,185.58999633789062,155.17999267578125,72.37999725341797,162.16000366210938,369.6700134277344,227.22000122070312,101.22000122070312,-0.0032277509624493044,0.009387897135060054,0.01349201334501514,0.0057516342505736125,-0.0021617209951277257,-0.029145966144498332,0.004157991933189348
2024-01-12,185.9199981689453,154.6199951171875,71.83999633789062,165.8000030517578,374.489990234375,218.88999938964844,101.23999786376953,0.0017765439569733025,-0.0036152239546972612,-0.007488607170864404,0.022198736380400565,0.012954322156212178,-0.03734939877742937,0.00019753673043415763
2024-01-16,183.6300048828125,153.16000366210938,69.45999908447266,166.9600067138672,367.4599914550781,219.91000366210938,101.66999816894531,-0.012393573693348117,-0.009487311793446907,-0.033690338882746314,0.006972041873919935,-0.018950628316368023,0.004649070658851297,0.0042383417010194635
2024-01-17,182.67999267578125,151.7100067138672,68.93000030517578,166.0800018310547,368.3699951171875,215.5500030517578,102.94999694824219,-0.005186941897946375,-0.009512302504832145,-0.007659532810397261,-0.005284691978713364,0.002473408647776576,-0.020025473044372827,0.012511147553405568
2024-01-18,188.6300048828125,153.5,68.05000305175781,166.83999633789062,376.1300048828125,211.8800048828125,113.02999877929688,0.032051502019659395,0.011729719012639512,-0.012848727381598824,0.004565636376255426,0.020846986711195593,-0.017172815629643214,0.09340985557213276
2024-01-19,191.55999755859375,155.33999633789062,69.41999816894531,171.47999572753906,383.45001220703125,212.19000244140625,114.19999694824219,0.015413612486248647,0.011915672389449407,0.019932210113877212,0.02743136943564591,0.019274424749066595,0.0014620115002590317,0.010298011096162154
2024-01-22,193.88999938964844,154.77999877929688,68.62999725341797,172.8300018310547,381.7799987792969,208.8000030517578,113.02999877929688,0.012089922065442798,-0.003611493461086361,-0.01144526715676274,0.00784184619238163,-0.004364742770251849,-0.016105240597581734,-0.010298011096162078
2024-01-23,195.17999267578125,156.02000427246094,74.0199966430664,173.94000244140625,385.20001220703125,209.13999938964844,114.12999725341797,0.006631187392870378,0.007979485588611064,0.0756055647058935,0.006401963190585987,0.008918188338725886,0.0016270106278732431,0.009684866097302234
2024-01-24,194.5,156.8699951171875,75.19999694824219,173.92999267578125,390.70001220703125,207.8300018310547,116.5199966430664,-0.0034900091293561765,0.005433174197432314,0.01581590876760884,-5.7548887620495034e-05,0.014177321690943333,-0.006283434610725192,0.020724777781172266
2024-01-25,194.1699981689453,157.75,73.8499984741211,190.42999267578125,393.17999267578125,182.6300048828125,116.55999755859375,-0.001698108482301312,0.005594095679664069,-0.018115202058386303,0.0906317571993403,0.006327470346277783,-0.12925817170128795,0.0003432376601610037
2024-01-26,192.4199981689453,159.1199951171875,74.01000213623047,187.4199981689453,394.1400146484375,183.25,117.26000213623047,-0.00905358115900819,0.008647102438040672,0.002164259757932209,-0.015932556583365173,0.002438709646701907,0.003389065826718794,0.0059875688125049075
2024-01-29,191.72999572753906,161.25999450683594,73.58000183105469,187.13999938964844,401.0199890136719,190.92999267578125,116.9800033569336,-0.0035923633706288183,0.013359331333490848,-0.005826973511602603,-0.0014950813395874887,0.01730506068059162,0.041055489597857625,-0.0023907010424398943
2024-01-30,188.0399932861328,159.0,72.31999969482422,187.8699951171875,400.05999755859375,191.58999633789062,116.05999755859375,-0.01943343959509632,-0.014113732972622603,-0.01727256269772748,0.0038932117025317465,-0.0023967442220902634,0.0034508226289791306,-0.007895730984787868
2024-01-31,184.39999389648438,155.1999969482422,72.16999816894531,183.66000366210938,390.1400146484375,187.2899932861328,112.95999908447266,-0.01954739242829894,-0.024189614134501332,-0.0020762901513519893,-0.022663966163839026,-0.0251088431431028,-0.022699471099276523,-0.027073512086685878
2024-02-01,186.86000061035156,159.27999877929688,72.45999908447266,186.89999389648438,394.7799987792969,188.86000061035156,113.38999938964844,0.013252398607999679,0.02594906400632865,0.004010251119225529,0.017487439679943102,0.011822958009327865,0.008347821172369478,0.0037994329609338825
2024-02-02,185.85000610351562,171.80999755859375,71.8499984741211,185.7899932861328,474.989990234375,187.91000366210938,115.75,-0.005419747046821537,0.07572554877189726,-0.00845408154396942,-0.005956714323713449,0.18496508599907743,-0.005042858776994556,0.020599494365358514
2024-02-05,187.67999267578125,170.30999755859375,74.62999725341797,183.4199981689453,459.4100036621094,181.05999755859375,118.79000091552734,0.00979841629578317,-0.008768909348284514,0.037961943052614425,-0.012838372333272506,-0.03335066510953286,-0.03713468972636411,0.025924543042212738
2024-02-06,189.3000030517578,169.14999389648438,78.2300033569336,183.41000366210938,454.7200012207031,185.10000610351562,119.37999725341797,0.008594728456425801,-0.006834432372405122,0.04711071426742407,-5.449121821291946e-05,-0.010261217919024252,0.02206779799027196,0.004954423724894158
2024-02-07,189.41000366210938,170.52999877929688,73.63999938964844,183.74000549316406,469.5899963378906,187.5800018310547,124.9800033569336,0.0005809226663934482,0.008125368023266808,-0.060464900531504356,0.0017976408099840877,0.032178118176464376,0.013309178288648728,0.04584209162725133
2024-02-08,188.32000732421875,169.83999633789062,70.77999877929688,184.36000061035156,470.0,189.55999755859375,133.72999572753906,-0.005771314598571634,-0.0040544313336464575,-0.039611890405685676,0.0033686264232407623,0.0008727289343880473,0.010500153377802503,0.06766905857559258
2024-02-09,188.85000610351562,174.4499969482422,72.0199966430664,186.33999633789062,468.1099853515625,193.57000732421875,133.11000061035156,0.002810399073472704,0.026781354306300166,0.01736735393872217,0.010682571206484866,-0.004029414962356388,0.02093365777497024,-0.004646951292049292
2024-02-12,187.14999389648438,172.33999633789062,73.13999938964844,186.16000366210938,468.8999938964844,188.1300048828125,130.4600067138672,-0.009042679740372516,-0.012168901576895616,0.015431592766660984,-0.0009664037035689943,0.0016862333371245883,-0.02850600281752684,-0.020109140813264016
2024-02-13,185.0399932861328,168.63999938964844,71.5999984741211,183.6999969482422,460.1199951171875,184.02000427246094,127.55000305175781,-0.011338420097622396,-0.02170298682855135,-0.021280351720817135,-0.013302563057520637,-0.01890219866310449,-0.022088768605910858,-0.022558249317188053
2024-02-14,184.14999389648438,170.97999572753906,73.38999938964844,183.57000732421875,473.2799987792969,188.7100067138672,129.27000427246094,-0.004821371893041141,0.013780303876272836,0.02469262558498008,-0.0007078695670171671,0.028199862527426036,0.02516701014711292,0.013394804832739448
2024-02-15,183.86000061035156,169.8000030517578,73.81999969482422,186.8699951171875,484.0299987792969,200.4499969482422,129.02999877929688,-0.0015760079915504534,-0.006925273760105457,0.005842015227377653,0.017817055763365463,0.02245970880165851,0.06035334314528131,-0.0018583473433923616
2024-02-16,182.30999755859375,169.50999450683594,73.91000366210938,187.63999938964844,473.32000732421875,199.9499969482422,126.69000244140625,-0.008466080331399369,-0.0017094021256489145,0.0012184928772203203,0.00411206840277576,-0.022375177754357066,-0.0024975038337594173,-0.018301749118468137
2024-02-20,181.55999755859375,167.0800018310547,73.13999938964844,183.44000244140625,471.75,193.75999450683594,125.33000183105469,-0.0041223572824271755,-0.014439139136134756,-0.010472781968761164,-0.022637578348810864,-0.0033225237418358228,-0.031447068575792124,-0.010792903651373476
2024-02-21,182.32000732421875,168.58999633789062,75.58000183105469,179.6999969482422,468.0299987792969,194.77000427246094,125.33999633789062,0.004177260968319589,0.008996959517601153,0.032816317771793016,-0.02059887505166793,-0.007916790429564658,0.005199145723306879,7.974234582714747e-05
2024-02-22,184.3699951171875,174.5800018310547,76.12000274658203,184.2100067138672,486.1300048828125,197.41000366210938,129.07000732421875,0.011181156488774513,0.03491338968982024,0.007119356362161389,0.024787670803937976,0.03794369406859102,0.013463405650618309,0.029324934014066453
2024-02-23,182.52000427246094,174.99000549316406,75.95999908447266,185.72000122070312,484.0299987792969,191.97000122070312,129.52999877929688,-0.010084802131148877,0.0023457610294128446,-0.002104204618884258,0.008163722113598733,-0.004329202142833267,-0.027943686650054866,0.0035575555248769835
2024-02-26,181.16000366210938,174.72999572753906,76.51000213623047,184.1300048828125,481.739990234375,199.39999389648438,130.63999938964844,-0.007479140564589172,-0.0014869599257995307,0.007214605273362565,-0.008598113327118403,-0.004742356591772824,0.03797371074003026,0.008532938872129497
2024-02-27,182.6300048828125,173.5399932861328,77.68000030517578,184.8699951171875,487.04998779296875,199.72999572753906,128.58999633789062,0.008081636037250204,-0.006833819221537168,0.015176348747005276,0.004010792554795697,0.010962233000685152,0.001653606167566249,-0.01581642418681044
2024-02-28,181.4199981689453,173.16000366210938,74.58999633789062,185.3000030517578,484.0199890136719,202.0399932861328,127.37999725341797,-0.006647499846148286,-0.0021920379551390117,-0.0405914270411456,0.0023233008083823514,-0.006240556674914321,0.011499231283567918,-0.00945429642228198
2024-02-29,180.75,176.75999450683594,74.02999877929688,185.02999877929688,490.1300048828125,201.8800048828125,128.6699981689453,-0.0036999140550196753,0.02057680546309288,-0.007536000904847838,-0.0014581822642957868,0.012544466523105178,-0.0007921787106965236,0.010076249585166433
2024-03-01,179.66000366210938,178.22000122070312,74.62000274658203,188.1999969482422,502.29998779296875,202.63999938964844,133.89999389648438,-0.006048664854259358,0.008225899848415687,0.007938204634893175,0.016987243439475903,0.02452685445177076,0.0037575170226514664,0.039842234148212405
2024-03-04,175.10000610351562,177.5800018310547,72.0,193.05999755859375,498.19000244140625,188.13999938964844,138.25999450683594,-0.025708922035495445,-0.0035975271186564546,-0.03574248558454132,0.02549579783885163,-0.00821599118668116,-0.07424463938175002,0.03204272367195147
2024-03-05,170.1199951171875,174.1199951171875,72.06999969482422,191.9499969482422,490.2200012207031,180.74000549316406,134.97000122070312,-0.02885323246585299,-0.019676533274039055,0.0009717456858586975,-0.005766103226532676,-0.016127262841601875,-0.04012679843323044,-0.024083390220990656
2024-03-06,169.1199951171875,173.50999450683594,73.70999908447266,196.16000366210938,496.0899963378906,176.5399932861328,141.57000732421875,-0.005895548433220087,-0.0035094856867787733,0.022500598078616665,0.021695765868743593,0.011903082070088625,-0.023512123304642613,0.04774180557662844
2024-03-07,169.0,176.82000732421875,72.54000091552734,196.5399932861328,512.1900024414062,178.64999389648438,149.1999969482422,-0.0007097783269727351,0.018897104445031784,-0.01600031630477436,0.0019352673571329908,0.031938300222322344,0.01188110874296599,0.05249332117344534
2024-03-08,170.72999572753906,175.35000610351562,73.55000305175781,195.9499969482422,505.95001220703125,175.33999633789062,146.3699951171875,0.010184621335404206,-0.00834829600574499,0.013827342063977783,-0.0030064297024965446,-0.012257780415134206,-0.018701625030085045,-0.019150038179044846
2024-03-11,172.75,171.9600067138672,74.86000061035156,191.72999572753906,483.5899963378906,177.77000427246094,139.02000427246094,0.011762126389301778,-0.01952208072253206,0.01765422208978895,-0.021771399024911813,-0.04520044159512204,0.013763678693560029,-0.05151979073142821
2024-03-12,173.22999572753906,175.38999938964844,76.05999755859375,197.77999877929688,499.75,177.5399932861328,144.39999389648438,0.0027747039795536412,0.01975013161880721,0.01590275977216433,0.031067185623257068,0.03287054067291102,-0.0012947061441473569,0.037969345785564775
2024-03-13,171.1300048828125,176.55999755859375,76.38999938964844,196.6999969482422,495.57000732421875,169.47999572753906,142.13999938964844,-0.01219663650520539,0.006648685830772736,0.004329319161640107,-0.005475585789589378,-0.00839934336596773,-0.04646099727496628,-0.01577470108587905
2024-03-14,173.0,178.75,73.4000015258789,193.42999267578125,491.8299865722656,162.5,139.6199951171875,0.010868064375651553,0.012327433453265669,-0.03992783315431709,-0.016764057831182275,-0.0075755289878061205,-0.042056898779332184,-0.01788807153463405
2024-03-15,172.6199951171875,174.4199981689453,73.41999816894531,191.07000732421875,484.1000061035156,163.57000732421875,136.97999572753906,-0.0021989759927496765,-0.02452200827324045,0.00027239672022364824,-0.012275760665018277,-0.015841591473122366,0.006563076277915342,-0.019089512990739126
2024-03-18,173.72000122070312,174.47999572753906,73.5199966430664,191.69000244140625,496.9800109863281,173.8000030517578,136.63999938964844,0.006352196188434696,0.00034392410567333365,0.0013610792580549603,0.0032396052022603335,0.02625829639079196,0.060664152342604714,-0.0024851730059579475
2024-03-19,176.0800018310547,175.89999389648438,73.41999816894531,193.33999633789062,496.239990234375,171.32000732421875,134.8699951171875,0.013493632923735259,0.008105519638180665,-0.0013610792580548826,0.008570781508877193,-0.0014901449587810148,-0.014372034891457558,-0.013038410248479926
2024-03-20,178.6699981689453,178.14999389648438,74.18000030517578,193.9600067138672,505.5199890136719,175.66000366210938,136.75,0.014602071079627316,0.01271024074657137,0.010298223046200473,0.003201708756683483,0.018527919746848687,0.025017133837829976,0.01384312597716937
2024-03-21,171.3699951171875,178.14999389648438,73.83000183105469,191.89999389648438,507.760009765625,172.82000732421875,139.4499969482422,-0.04171558551687715,0.0,-0.00472939830340345,-0.010677615643906438,0.004421333498499371,-0.016299696542812377,0.01955165088716327
2024-03-22,172.27999877929688,178.8699951171875,72.12999725341797,190.83999633789062,509.5799865722656,170.8300018310547,140.5399932861328,0.005296119920383778,0.004033399915744371,-0.023295169434671095,-0.005539009749460747,0.0035779164384090387,-0.01158171211632812,0.007786005802865692
2024-03-25,170.85000610351562,179.7100067138672,71.45999908447266,188.7899932861328,503.0199890136719,172.6300048828125,140.22999572753906,-0.00833503881462208,0.00468522019633587,-0.009332168653842222,-0.010800110814153219,-0.012956921769433619,0.010481683435756076,-0.0022081967210848276
2024-03-26,169.7100067138672,178.3000030517578,71.4800033569336,188.5,495.8900146484375,177.6699981689453,138.83999633789062,-0.00669487670171546,-0.007876935918428052,0.0002798974709649362,-0.001537243756264993,-0.014275751424410645,0.0287772826285837,-0.009961736653921426
2024-03-27,173.30999755859375,179.8300018310547,71.58999633789062,190.8000030517578,493.8599853515625,179.8300018310547,136.69000244140625,0.02099074679035559,0.008544428374293455,0.0015376109996859777,0.012127768120658336,-0.004102110924043234,0.012084083617363902,-0.015606558591652966
2024-03-28,171.47999572753906,180.3800048828125,72.36000061035156,190.9600067138672,485.5799865722656,175.7899932861328,136.0500030517578,-0.010615267559789551,0.003053793447902987,0.010698320707855678,0.0008382421803502885,-0.016908021468809296,-0.02272190773999231,-0.004693118365056207
2024-04-01,170.02999877929688,180.97000122070312,73.37000274658203,189.8300018310547,491.3500061035156,175.22000122070312,141.49000549316406,-0.008491731924507051,0.00326551461029285,0.013861501198551363,-0.005935072740863421,0.011812692147681983,-0.0032477284143495326,0.03920659437114741
2024-04-02,168.83999633789062,180.69000244140625,72.87999725341797,188.8800048828125,497.3699951171875,166.6300048828125,140.22000122070312,-0.007023385665577959,-0.0015484091821309372,-0.006700954895235625,-0.005017025819553343,0.012177488871853161,-0.05026651935105258,-0.009016455547102072
2024-04-03,169.64999389648438,182.41000366210938,72.44000244140625,190.89999389648438,506.739990234375,168.3800048828125,142.0,0.004785956028658185,0.009474051539763393,-0.006055548547667888,0.010637780130725312,0.018663826167261123,0.010447544054431742,0.012614431116811374
2024-04-04,168.82000732421875,180.0,71.94999694824219,187.94000244140625,510.9200134277344,171.11000061035156,139.66000366210938,-0.004904353312780784,-0.013300069884866008,-0.0067872757992767764,-0.01562692281411461,0.008215016186576222,0.016083269202606634,-0.01661613396176671
2024-04-05,169.5800018310547,185.07000732421875,71.66000366210938,189.13999938964844,527.3400268554688,164.89999389648438,141.36000061035156,0.004491700733089156,0.027777320574842966,-0.00403862793763504,0.006364702415115032,0.03163250427483863,-0.03696743555877544,0.012098908689657524
2024-04-08,168.4499969482422,185.19000244140625,71.70999908447266,189.82000732421875,519.25,172.97999572753906,142.7899932861328,-0.0066858509375796425,0.0006481667921116775,0.0006974321466420574,0.0035888149270362625,-0.015460089974673887,0.04783676362708771,0.010065140093881984
2024-04-09,169.6699981689453,185.6699981689453,72.98999786376953,189.30999755859375,516.9000244140625,176.8800048828125,145.39999389648438,0.0072164115271257925,0.0025885563003378185,0.017692221068697344,-0.002690423161941563,-0.004535983322535372,0.022295607975213145,0.01811355069897329
2024-04-10,167.77999877929688,185.9499969482422,74.58999633789062,186.0399932861328,519.8300170898438,171.75999450683594,146.22000122070312,-0.011201773120458362,0.0015069094018642995,0.021683984674451078,-0.017424201857881513,0.005652388489696252,-0.02937344256551801,0.005623822091563667
2024-04-11,175.0399932861328,189.0500030517578,74.8499984741211,185.89999389648438,523.1599731445312,174.60000610351562,147.1999969482422,0.042360890734896434,0.016533742520170792,0.00347968960926212,-0.0007528063724504839,0.006385425364383412,0.016399556773736196,0.006679840349154864
2024-04-12,176.5500030517578,186.1300048828125,71.29000091552734,182.27000427246094,511.8999938964844,171.0500030517578,142.52000427246094,0.008589658782483604,-0.015566165935951603,-0.048730012507979585,-0.019719734218018033,-0.021758011747486178,-0.020541749097701737,-0.03230981484711587
2024-04-15,172.69000244140625,183.6199951171875,70.62000274658203,181.25,500.2300109863281,161.47999572753906,140.13999938964844,-0.022106045925824505,-0.013577002419975346,-0.009442648579183708,-0.005611833942343656,-0.023061266923100638,-0.05757465973833702,-0.01684045212852034
2024-04-16,169.3800048828125,183.32000732421875,69.61000061035156,183.75,499.760009765625,157.11000061035156,139.8000030517578,-0.019353353413071633,-0.0016350785294987403,-0.014405185443915875,0.013698844358161927,-0.0009400118912353551,-0.02743506868222295,-0.002429066957924392
2024-04-17,168.0,181.27999877929688,68.81999969482422,183.10000610351562,494.1700134277344,155.4499969482422,139.02999877929688,-0.00818076091775587,-0.011190509048215303,-0.011413848013805374,-0.00354365307815269,-0.011248388010062204,-0.01062208397137564,-0.00552312322785466
2024-04-18,167.0399932861328,179.22000122070312,68.87999725341797,181.47000122070312,501.79998779296875,149.92999267578125,132.27000427246094,-0.00573071490215623,-0.011428682278624262,0.0008714243096614721,-0.008942127501111891,0.015321994889952822,-0.036155647217109545,-0.04984440806229669
2024-04-19,165.0,174.6300048828125,69.06999969482422,181.5800018310547,481.07000732421875,147.0500030517578,127.69999694824219,-0.012287790600522064,-0.025944630354616176,0.002754658437936179,0.0006059805139405158,-0.042188804718177285,-0.01939578390268632,-0.03516158119838861
2024-04-22,165.83999633789062,177.22999572753906,70.68000030517578,181.89999389648438,481.7300109863281,142.0500030517578,129.75,0.005077972144759473,0.01477882204751945,0.023042173086679604,0.0017607139422175999,0.001371009042250979,-0.0345935559693179,0.015925782905373206
2024-04-23,166.89999389648438,179.5399932861328,72.51000213623047,182.19000244140625,496.1000061035156,144.67999267578125,133.42999267578125,0.006371348052552827,0.0129496869735391,0.025561861075478892,0.0015930600080847183,0.029393717680089616,0.018345226676437152,0.027967418816485803
2024-04-24,169.02000427246094,176.58999633789062,74.62999725341797,184.10000610351562,493.5,162.1300048828125,132.97000122070312,0.012622282296285559,-0.01656734624660272,0.02881802149595666,0.01042900941436979,-0.005254672736461469,0.11387415621830609,-0.003453392813579566
2024-04-25,169.88999938964844,173.6699981689453,75.11000061035156,168.91000366210938,441.3800048828125,170.17999267578125,136.5800018310547,0.005134088807017054,-0.016673704471388103,0.006411179483380999,-0.08611307101920841,-0.11161666539091769,0.04845814470471284,0.02678698889050175
2024-04-26,169.3000030517578,179.6199951171875,75.55000305175781,167.1300048828125,443.2900085449219,168.2899932861328,138.3000030517578,-0.0034788580363657065,0.03368654484295438,0.00584101528860722,-0.010594068456596821,0.004318009203021405,-0.011168015552988686,0.01251472379752333
2024-04-29,173.5,180.9600067138672,76.41000366210938,167.42999267578125,432.6199951171875,194.0500030517578,138.5,0.02450529222208428,0.007432568410519159,0.011318896473939584,0.0017933278070014574,-0.024364469436892845,0.14242723171122051,0.0014450648904637947
2024-04-30,170.3300018310547,175.0,74.8499984741211,166.1999969482422,430.1700134277344,183.27999877929688,137.33999633789062,-0.018439856764385882,-0.03349007554568368,-0.020627535106756398,-0.007373445664103042,-0.005679222638741672,-0.05710084205665045,-0.008410749099413835
2024-05-01,169.3000030517578,179.0,75.51000213623047,164.42999267578125,439.19000244140625,179.99000549316406,134.94000244140625,-0.006065435457698386,0.022599831917240992,0.00877903562621648,-0.01070696087633421,0.020751616214679483,-0.018113707174260838,-0.017629323236168407
2024-05-02,173.02999877929688,184.72000122070312,80.33000183105469,164.69000244140625,441.67999267578125,180.00999450683594,136.22999572753906,0.021792675648863204,0.031455365813882176,0.061878046873848645,0.0015800305273168834,0.005653494568467677,0.00011105007606901516,0.009514349124042835
2024-05-03,183.3800048828125,186.2100067138672,81.33000183105469,165.7100067138672,451.9599914550781,181.19000244140625,141.55999755859375,0.05809554643480651,0.008033933494385928,0.012371801712695222,0.006174379447095166,0.023008040041524985,0.006533843535574036,0.038379035814967113
2024-05-06,181.7100067138672,188.6999969482422,81.55000305175781,168.61000061035156,465.67999267578125,184.75999450683594,142.8300018310547,-0.009148482639280829,0.013283331052944075,0.0027013917963712953,0.017349046252325293,0.029905025800794186,0.019511437908750914,0.008931486463534467
